word,avg
medal,4.966702363346716
media,4.780389111801165
medic,4.47478600137713
melee,3.8883004039939313
melon,4.947480456688696
mercy,4.7339092077883596
merge,4.442914245765292
merit,5.310415747791616
merry,4.208894193523503
metal,5.244663392254327
meter,4.736504422712436
metro,5.1300423401332225
micro,4.669520692514598
midge,4.509741704088945
midst,4.627868191933715
might,4.163090087748267
milky,3.9938717975930174
mimic,2.8202233013910654
mince,4.93519708005291
miner,5.126620276556252
minim,3.020286249374039
minor,4.900736597359245
minty,4.469770027734968
minus,4.3981933042491255
mirth,4.731095627287814
miser,5.170524589787063
missy,3.747805194344082
mocha,4.314641735507158
modal,4.740732512311303
model,4.920662668164142
modem,3.9786051221934335
mogul,4.322941345871302
moist,5.025482177743446
molar,5.15672715952146
moldy,4.283335673237351
money,4.782531249121083
month,4.5610230397813165
moody,3.5985026992560827
moose,4.510603466676939
moral,5.128006143286007
moron,4.187632932353667
morph,4.419984139787629
mossy,3.784969872316313
motel,5.202262491514397
motif,4.343371350593814
motor,4.326451650515438
motto,3.401450080475774
moult,4.830653265101347
mound,4.38025893645964
mount,4.737566464384303
mourn,4.764743543939579
mouse,5.0306916522172695
mouth,4.4762064245369
mover,4.603442182515162
movie,4.548899490300521
mower,4.677867249325302
mucky,3.5561755784412235
mucus,3.383257476880632
muddy,3.168743495660715
mulch,4.181805391839186
mummy,2.480192041247285
munch,4.098533522282221
mural,4.8900511857015205
murky,3.932904012584093
mushy,3.9395999778446997
music,4.283472515766589
musky,3.729461953392317
musty,4.28693828566795
myrrh,3.6476341225164233
nadir,5.11166292646837
naive,4.974875874950634
nanny,3.3208144675327755
nasal,4.51558892614844
nasty,4.892383439632843
natal,4.579433944283803
naval,3.945966277863043
navel,4.898775824968076
needy,4.118769208507305
neigh,4.650539410599782
nerdy,4.760946505004771
nerve,4.352115906665231
never,4.269670235540234
newer,4.349228289184255
newly,4.386457611883751
nicer,5.182719323531341
niche,4.788736972087038
niece,4.713047582104373
night,4.333130547380079
ninja,3.317531908292809
ninny,3.0848972467202063
ninth,3.9674219810488567
noble,5.012317603592615
nobly,4.378933000892915
noise,5.437553542587058
noisy,4.840199223524924
nomad,4.5791854894957815
noose,4.6979666473477
north,4.960733912495961
nosey,4.9763107161056
notch,4.6020605577271
novel,4.741269091619895
nudge,4.500564048476988
nurse,5.314949027502967
nutty,3.8159590634097618
nylon,3.8673503206403232
nymph,3.652764888913475
oaken,4.877583094975887
obese,4.39357416266206
occur,3.954854305499944
ocean,5.0336488698816835
octal,4.964969594216953
octet,4.453775215971271
odder,4.228768050845861
oddly,3.592363467212505
offal,3.699137333699187
offer,3.937910344208114
often,4.7313682740800465
olden,5.058772591367002
older,5.1764413557742
olive,4.803758457973273
ombre,4.700465548294774
omega,4.477375214704218
onion,3.5057912998574357
onset,5.296696142225694
opera,5.0751325044678675
opine,5.019594145123625
opium,4.150736146151553
optic,4.450855390030465
orbit,4.95615907937702
order,4.528343464800683
organ,4.962104253539962
other,5.047598782486901
otter,4.688206418408226
ought,4.252415884615992
ounce,5.010797441323463
outdo,3.8704434623087396
outer,5.283972373822805
outgo,3.7743817833821387
ovary,4.483580295886097
ovate,4.9607583026719855
overt,4.807919924949186
ovine,4.665940172114216
ovoid,3.5032128751514877
owing,4.024709663701381
owner,4.806473975081998
oxide,4.2272077241727235
ozone,3.803386568685521
paddy,3.663054331416911
pagan,4.007151624675424
paint,5.185385759679865
paler,5.465493640171357
palsy,4.829793797355211
panel,5.365459011308028
panic,4.745657398302938
pansy,4.772341015480972
papal,3.562784652772546
paper,4.601310359703668
parer,4.825676558126177
parka,3.984501670066161
parry,4.300831453398323
parse,5.630156106670123
party,5.004062807175246
pasta,4.30885813035889
paste,5.4233845145370765
pasty,4.760003599095623
patch,4.665320389665452
patio,4.966420388585411
patsy,4.835734941215098
patty,4.119453550750335
pause,5.284753372774715
payee,4.613899665193667
payer,5.167078272893784
peace,4.844220172249683
peach,4.933110744054945
pearl,5.526194184691447
pecan,5.036706013394591
pedal,5.0484690655436895
penal,5.258589943730717
pence,4.528574868127159
penne,3.903423577878008
penny,3.962408485957153
perch,4.819239598463369
peril,5.279773606186747
perky,4.416673746354354
pesky,4.188752992923578
pesto,5.010491060313432
petal,5.3247532132302275
petty,4.102734944282216
phase,5.191584392307605
phone,4.959277513359461
phony,4.378984013645345
photo,3.923669126065232
piano,4.935242747843438
picky,3.8340570016383815
piece,4.610880509107561
piety,4.831072836540543
piggy,3.3330294664812836
pilot,4.994283567221261
pinch,4.357495711461762
piney,4.841057045147217
pinky,3.988431831757821
pinto,4.7523910776363785
piper,4.407548667143956
pique,4.103170556943235
pitch,4.4395925287381415
pithy,4.289260084154008
pivot,4.372183712788878
pixel,4.379305558118459
pixie,3.597055402679169
pizza,3.037742445187081
place,5.3790997037194455
plaid,4.8969797242882365
plain,5.0714170233316
plait,5.2532118972605755
plane,5.469476544808341
plank,4.570232120138598
plant,5.1811698745746915
plate,5.549894639384546
plaza,3.528941970215698
plead,5.015535372881669
pleat,5.3665939370236355
plied,5.048917433962656
plier,5.3599256603888445
pluck,4.037584460125812
plumb,3.852234319014499
plume,4.7167338949219975
plump,3.443298474086467
plunk,4.140146777922513
plush,4.48341947722842
poesy,4.8510093134203265
point,5.018935491889253
poise,5.314726153781058
poker,4.75032183651671
polar,5.235743224949378
polka,4.441121601880326
polyp,3.6854091966300673
pooch,3.7995070951633054
poppy,2.8098705702542075
porch,4.643129831665686
poser,5.257489871003645
posit,4.974149875885113
posse,4.47413937079657
pouch,4.331681837002099
pound,4.460323912504559
pouty,4.517162807916189
power,4.761780548050717
prank,4.720738423079455
prawn,4.653049532836156
preen,4.788224690589843
press,4.384852873045733
price,5.317382878627214
prick,4.396551069956544
pride,5.1652827822891645
pried,5.164418376468026
prime,5.08136838071087
primo,4.641273747382491
print,5.125447996848413
prior,4.465327414237218
prism,4.680890679352286
privy,4.221207825562729
prize,4.598040613786282
probe,4.990472820627307
prone,5.3747875689677045
prong,4.611432865025958
proof,3.857970951432493
prose,5.389757152439061
proud,4.672024207658926
prove,4.796772987438725
prowl,4.5280546932260375
proxy,3.9829234175989146
prude,4.956520623999311
prune,5.168965640776695
psalm,4.564246542531953
pubic,3.9943057362058503
pudgy,3.7622821417386625
puffy,2.938648202813948
pulpy,3.5111448100860145
pulse,5.0822129306749355
punch,4.180129716874488
pupil,3.8655942814752198
puppy,2.560618253846595
puree,4.742475435133968
purer,4.446226591775366
purge,4.826169798166858
purse,5.198383331948632
pushy,4.006550973030946
putty,3.703408008930909
pygmy,2.834685446157653
quack,3.5523679776258463
quail,4.24731621800076
quake,4.046401513271369
qualm,3.913935795491631
quark,3.8830745419801365
quart,4.512855472931097
quash,4.03047322834
quasi,4.06741915046641
queen,3.805893267017149
queer,3.956689236250329
quell,3.5840033343581985
query,4.082769684683696
quest,4.36614273765151
queue,3.0073510459109865
quick,3.38624757506809
quiet,4.530254674525779
quill,3.4203948385771485
quilt,4.239918614347774
quirk,3.7183983492958004
quite,4.476642736252304
quota,4.148352188353153
quote,4.459440863901191
quoth,3.903383087306804
rabbi,3.9324217276196842
rabid,4.7930415100482096
racer,4.833101671318961
radar,3.9055745646923836
radii,4.270519287897233
radio,5.0544189087546885
rainy,5.167820628207393
raise,5.878302956493171
rajah,3.6825117002595777
rally,4.414240925375925
ralph,4.865325294005822
ramen,5.297076918920415
ranch,4.971271617219496
randy,4.834883755961787
range,5.366515592567699
rapid,4.887023111618578
rarer,4.226025732227271
raspy,4.794060668241054
ratio,5.351355244310685
ratty,4.495420385017183
raven,5.043239811933583
rayon,5.085477199824471
razor,3.958532364258326
reach,5.292867611872596
react,5.696507075549461
ready,5.140168188651345
realm,5.3721788480863255
rearm,4.695621359673882
rebar,4.598560669315262
rebel,4.6317542306329855
rebus,4.7143799208153245
rebut,4.953132290006277
recap,5.1276582772362485
recur,4.400564833005467
recut,5.148318157835131
reedy,4.364323245392907
refer,3.8019586999266455
refit,5.0598782906592366
regal,5.260572229431376
rehab,4.830153379454786
reign,5.089870551158825
relax,4.751602384218068
relay,5.304386077287883
relic,5.163127768714442
remit,5.215448969343165
renal,5.552879499556743
renew,4.433068512492468
repay,5.048437682351819
repel,4.725205820062354
reply,4.838178884760255
rerun,4.536058947396907
reset,5.099084449887055
resin,5.342352966321438
retch,5.026645837224242
retro,4.761603574642046
retry,4.5078918101445415
reuse,4.976953081360492
revel,4.400910897052605
revue,4.250288137707102
rhino,4.8830695832119355
rhyme,4.602393858800778
rider,4.570798843371837
ridge,4.95331506386251
rifle,5.092986016385744
right,4.614890792621114
rigid,3.8404508897383
rigor,4.25060264333073
rinse,5.546185296262676
ripen,5.164363392588258
riper,4.532040629750289
risen,5.414603745935208
riser,4.7921495607952505
risky,4.356975337492611
rival,4.7450857914060345
river,4.203503562424062
rivet,5.028149229249047
roach,5.09448359562383
roast,5.648431350783488
robin,4.805120713716077
robot,4.276404712439869
rocky,4.246985062446906
rodeo,4.563133263823673
roger,4.501662694916526
rogue,5.055966657901747
roomy,3.9722870962210046
roost,4.7298458728620485
rotor,3.954192787641531
rouge,5.095327872701681
rough,4.539062171419579
round,4.837188076964274
rouse,5.473860749944915
route,5.500778240784807
rover,4.228442752699765
rowdy,4.178187052013138
rower,4.303605414397053
royal,5.121777024676075
ruddy,3.6253457426516733
ruder,4.38220048493071
rugby,3.966883996000496
ruler,4.622795860340627
rumba,4.261032315901869
rumor,4.076407397142682
rupee,4.646227195646654
rural,4.530655833793039
rusty,4.725316954234514
sadly,4.8823367314360135
safer,5.292102243649776
saint,5.5095388110541625
salad,4.493846665307202
sally,4.411472546030441
salon,5.332514289752448
salsa,3.8637780532633537
salty,5.161051573796801
salve,5.150131462779843
salvo,4.698713844176929
sandy,4.785798659283352
saner,5.733998546845608
sappy,3.933314053249367
sassy,3.381570850019342
satin,5.367209639208003
satyr,5.246280240550206
sauce,5.450699755993675
saucy,4.822210738762162
sauna,4.456756499571018
saute,5.622136469693716
savor,4.969629430395362
savoy,4.521473645744338
savvy,3.583894839237975
scald,4.908793326309082
scale,5.563910699552496
scalp,4.858842257373704
scaly,4.917250719447683
scamp,4.433135019944126
scant,5.211768879113219
scare,5.628408586744339
scarf,4.722927948194982
scary,4.990889444419103
scene,4.701714917509503
scent,5.153527491671281
scion,4.901977285667654
scoff,3.484471851211863
scold,4.720074437583678
scone,5.252030761335388
scoop,3.920278280828055
scope,4.981643001541846
score,5.4301381313057115
scorn,5.016075832911029
scour,4.949814942961795
scout,4.862409950570063
scowl,4.432443041716167
scram,4.840446044206978
scrap,4.906106222576581
scree,4.955509591089443
screw,4.800174944677477
scrub,4.350169790425381
scrum,4.456310161630451
scuba,4.3132464715882755
sedan,5.28565189655059
seedy,4.313909046996521
segue,4.475296626338362
seize,4.261090817336642
semen,4.583667899243741
sense,4.204956513006297
sepia,5.152826047913557
serif,5.064645600968633
serum,4.9837125466013585
serve,4.562328515076828
setup,4.926056547272825
seven,4.321746100107717
sever,4.473218553641265
sewer,4.563469392428672
shack,4.387969463981358
shade,5.207998774538807
shady,4.594403071630102
shaft,4.710623642809518
shake,4.959685780463944
shaky,4.354230106127753
shale,5.534500704764713
shall,4.465475839667709
shalt,5.270149258696774
shame,5.134955085487861
shank,4.581742009461442
shape,5.185133915664414
shard,4.992197737090699
share,5.605482704800806
shark,4.741955504007146
sharp,4.93241964352464
shave,4.86377168129803
shawl,4.614945164501268
shear,5.455430856465422
sheen,4.6870276278494485
sheep,4.412393975097972
sheer,4.82587902176547
sheet,4.815855819541389
sheik,4.597724931614633
shelf,4.6090717378771435
shell,4.4496900756384115
shied,5.033982270631627
shift,4.516517841754331
shine,5.272087032401771
shiny,4.65288114793429
shire,5.446799769446685
shirk,4.544041422788606
shirt,5.171476669397438
shoal,5.129406527245086
shock,4.199978681833909
shone,5.257051780120203
shook,3.7383499271006593
shoot,4.347839394864752
shore,5.42095042599868
shorn,5.0173979263888295
short,5.183383501067852
shout,4.851173829442079
shove,4.6555375384657935
shown,4.333979228632658
showy,4.147982158676558
shrew,4.803241174523273
shrub,4.353761153655715
shrug,4.447684398748189
shuck,3.999149665751344
shunt,4.775298089139917
shush,3.0418772166585994
shyly,3.688742675536712
siege,4.6731266277729775
sieve,4.398535998577432
sight,4.551738020332287
sigma,4.482555816561127
silky,4.399553959743353
silly,4.2132390383847484
since,5.340502960213792
sinew,4.900274071009895
singe,5.096638995673321
siren,5.5838456735380415
sissy,3.1730023112876022
sixth,4.10950066965131
sixty,4.0952105119881566
skate,5.229919084888963
skier,5.072251446441523
skiff,3.159693742416168
skill,3.9726752127089826
skimp,3.922124476576422
skirt,4.870751060357076
skulk,3.5616595861517357
skull,3.7588274805342663
skunk,3.454977133771
slack,4.746895291063413
slain,5.382028401130772
slang,4.957641875434562
slant,5.492894363021003
slash,4.387686782128544
slate,5.855819244109516
sleek,4.520093741382747
sleep,4.743391695098069
sleet,5.143215955091415
slept,5.2032816648272044
slice,5.511094657018499
slick,4.561316549799962
slide,5.347685761739006
slime,5.274969761374423
slimy,4.655940403524537
sling,4.742690016986586
slink,4.65968783271909
sloop,4.237268030889443
slope,5.289572265048203
slosh,4.197935116766372
sloth,5.040517492851527
slump,4.3420844912534005
slung,4.530837111194527
slunk,4.454189351260244
slurp,4.811700106580963
slush,3.984389220464819
slyly,3.245363999737944
smack,4.3008966128058965
small,4.322112689148604
smart,5.2432585226832185
smash,3.9464531058204306
smear,5.3163968637069665
smell,4.311849056331229
smelt,5.104820939779229
smile,5.230827560903169
smirk,4.417878520990907
smite,5.22903205836331
smith,4.61887705317737
smock,4.1037047157420385
smoke,4.6121548861578825
smoky,4.018366037667175
smote,5.189314862675656
snack,4.584797526141009
snail,5.335182890284401
snake,5.133075125746665
snaky,4.516532869699474
snare,5.768678157325959
snarl,5.38280452254446
sneak,4.903240747541955
sneer,4.965675555474318
snide,5.189179098741287
sniff,3.644333852603115
snipe,5.177013822685476
snoop,4.087369424212323
snore,5.577479792805564
snort,5.347268488147343
snout,5.024989361665721
snowy,4.316280463493689
snuck,4.1822131172136165
snuff,3.4206219640310045
soapy,4.875621098133495
sober,5.2098519670480155
soggy,3.718053495556231
solar,5.536945045928281
solid,4.997202427240161
solve,4.960155473754089
sonar,5.5160823718858945
sonic,4.907011036079035
sooth,4.336532717167212
sooty,4.3096516866986825
sorry,4.427562026945982
sound,4.759315483476233
south,4.864546684333603
sower,5.074520248164663
space,5.298102065057977
spade,5.146444754648555
spank,4.505702699493204
spare,5.549571447797364
spark,4.6717437898954515
spasm,3.865061246725619
spawn,4.441056043147131
speak,4.670770311344218
spear,5.381130000093251
speck,4.314964197543073
speed,4.372779467179399
spell,4.376782206442013
spelt,5.171690626885516
spend,4.719003183404456
spent,5.084718619839486
sperm,4.768414481765489
spice,5.119856437946154
spicy,4.478960612549413
spied,4.955775458667144
spiel,5.270483227738672
spike,4.716983527614665
spiky,4.07647994538612
spill,4.214167547319746
spilt,5.01712645789729
spine,5.192206679911033
spiny,4.56843724836848
spire,5.371719517051856
spite,5.301199133583711
splat,5.084754825602601
split,4.942430798031847
spoil,4.931935421076836
spoke,4.672847124896201
spoof,3.6114041812535906
spook,3.651641525447606
spool,4.215405889055442
spoon,4.102177343138438
spore,5.338414506508411
sport,5.117631755274367
spout,4.781841850251279
spray,4.884193282325507
spree,4.873658977499952
sprig,4.589021739531566
spunk,4.085422318302703
spurn,4.70443223508999
spurt,4.886014714292012
squad,3.9595536274840084
squat,4.34300994038797
squib,3.589559503101692
stack,4.62815676185376
staff,3.8676953890326202
stage,5.326712920670714
staid,5.070872254842306
stain,5.276000437113529
stair,5.517320564951876
stake,5.159314660274014
stale,5.738263819559774
stalk,4.855892305945491
stall,4.656080948490719
stamp,4.6247996331811985
stand,5.031582719291662
stank,4.772193335618683
stare,5.806888622249771
stark,4.938298003077445
start,4.820835586609506
stash,4.25217152902632
state,5.009211972831446
stave,5.06443957243822
stead,5.197394332130205
steak,4.935593328767631
steal,5.480910737390979
steam,5.091717797614736
steed,4.632477542751727
steel,4.947333525169689
steep,4.592424843881259
steer,5.007727647574703
stein,5.278120454911603
stern,5.357984078678919
stick,4.4320081961030375
stiff,3.677604005681983
still,4.475416782325594
stilt,4.549295881307307
sting,4.629378057783525
stink,4.554564787300302
stint,4.451584531311485
stock,4.431718140508683
stoic,4.878142741185006
stoke,4.937691762939528
stole,5.520214920281409
stomp,4.42735799217338
stone,5.4379150240135266
stony,4.864654869416378
stood,4.176159775797991
stool,4.481467709902432
stoop,4.115227793901243
store,5.610713777559603
stork,4.758858837605527
storm,4.894279761853248
story,5.020038224561994
stout,4.31371149415861
stove,4.838177397094425
strap,5.101305211100958
straw,4.8556149733957295
stray,5.153169383921089
strip,4.949301593697798
strut,4.400174884775403
stuck,4.225212516742946
study,4.363696186598283
stuff,3.458377983054157
stump,4.2115078505544705
stung,4.4127875152542115
stunk,4.348426158164358
stunt,4.232823880361573
style,5.122671045171231
suave,4.922306509704671
sugar,4.984284830409586
suing,4.544697040607112
suite,5.461338253902717
sulky,4.196609710639429
sully,4.0114053995617835
sumac,4.548881165980807
sunny,3.8948086781452935
super,5.121018667020179
surer,4.759188238816753
surge,5.12728308990495
surly,4.850228168388311
sushi,3.7109507711517886
swami,4.3218212659472846
swamp,4.141645614818846
swarm,4.581816234860022
swash,3.798307410097668
swath,4.635042707184623
swear,5.168456662970024
sweat,5.093927269082775
sweep,4.117409661748522
sweet,4.533590401872554
swell,4.165783910415083
swept,4.596370340052196
swift,4.249085320068135
swill,4.000140455162461
swine,4.983964428484838
swing,4.156478713844654
swirl,4.786911695743914
swish,3.606772609529699
swoon,3.8948993670799137
swoop,3.6379012637423265
sword,4.536148574782723
swore,5.133158717380435
sworn,4.717254100098496
swung,3.9321437249718802
synod,4.548809888625232
syrup,4.4781334010644835
tabby,3.795870417101783
table,5.424744549624116
taboo,4.220229652187338
tacit,4.548632228156904
tacky,4.365148131746914
taffy,3.6843517495528344
taint,4.762868642777228
taken,5.085714597156221
taker,5.247528400101285
tally,4.407830340113658
talon,5.335676270362987
tamer,5.443269730191807
tango,4.88616252421257
tangy,4.702846563689154
taper,5.510731078664037
tapir,5.290559548162504
tardy,5.000344593928709
tarot,4.927904199777668
taste,4.9938310739314336
tasty,4.331528715181427
tatty,3.554334049030739
taunt,4.538209569647113
tawny,4.565698514014259
teach,5.254431845682405
teary,5.535467398635831
tease,5.304915803648736
teddy,3.96117869644963
teeth,3.9511622619443134
tempo,4.651487048004303
tenet,4.333064473387593
tenor,5.512274265687146
tense,5.007704837769017
tenth,4.3918318953495135
tepee,3.9501891579414803
tepid,4.86020108569562
terra,5.000048004891766
terse,5.214255052488329
testy,4.323198774278582
thank,4.59353907903863
theft,3.91511794511236
their,5.329055629077322
theme,4.380818412420037
there,4.889170049906055
these,4.735200575050812
theta,4.477097486488853
thick,4.21210433320938
thief,4.780796728509666
thigh,3.706182818493798
thing,4.444319490451285
think,4.37842520902108
third,4.846992792336938
thong,4.496423165297195
thorn,5.047635001515902
those,5.292455795071535
three,4.945810265946414
threw,4.802657392634163
throb,4.618520672699422
throw,4.504650021253527
thrum,4.457147733418444
thumb,3.8821877983364654
thump,4.026672896140538
thyme,4.551927194084864
tiara,4.843458595103709
tibia,4.043444356403188
tidal,5.082976343939937
tiger,5.2417632467815265
tight,3.78960346663118
tilde,5.27579528526007
timer,5.250122062095974
timid,3.782513393955641
tipsy,4.630583811466845
titan,4.565547574920961
tithe,4.496636104610134
title,4.890588577065753
toast,4.812046539520466
today,4.865685085727692
toddy,3.8247131184822836
token,4.905765603880233
tonal,5.34830659864554
tonga,4.844801012318454
tonic,4.915772538376149
tooth,3.6076280473335554
topaz,4.204077894011521
topic,4.6601492422333175
torch,4.956885562383931
torso,4.652909142089578
torus,5.073220496943432
total,4.680069700648649
totem,4.44751423586643
touch,4.646619907070374
tough,4.466274239690046
towel,5.021676993202641
tower,5.077442780716047
toxic,4.101117981463157
toxin,4.316928055508136
trace,5.830429108079757
track,4.918854485990656
tract,4.82028948851412
trade,5.683921221818492
trail,5.5930266904373624
train,5.552929846847905
trait,4.9753794426748446
tramp,4.911393154508266
trash,5.317499986055724
trawl,5.028675580506101
tread,5.492115187959259
treat,5.099878960494811
trend,5.26006539153916
triad,5.333485977297272
trial,5.538016935437213
tribe,5.343809559998214
trice,5.634291214967144
trick,4.716631127432232
tried,5.481492792992093
tripe,5.460259278266671
trite,5.069027055080829
troll,4.711045213316505
troop,4.403338939401964
trope,5.4292825185288756
trout,4.578857540517815
trove,5.114740277249378
truce,5.417394025205948
truck,4.506972505291679
truer,4.815672756726181
truly,4.916076995661513
trump,4.484989037495951
trunk,4.606616173341205
truss,4.321563298075962
trust,4.527108562900221
truth,4.235600599110298
tryst,4.343964107188542
tubal,4.764582499695464
tuber,5.024327210517812
tulip,4.712617380277945
tulle,4.67326862767851
tumor,4.837041929968244
tunic,4.675046517698832
turbo,4.646173514583047
tutor,4.478010156764382
twang,4.388568174134085
tweak,4.46391272207511
tweed,4.180134353836509
tweet,3.78179355792394
twice,4.900375546528515
twine,4.985795426393485
twirl,4.798009270796304
twist,4.002732386861302
twixt,3.1332099832968825
tying,4.409884115813941
udder,4.074780549502564
ulcer,5.081959027959213
ultra,5.064606590121936
umbra,4.196499153264161
uncle,4.914237070908501
uncut,3.751367739006664
under,4.860277613842718
undid,3.622456235371202
undue,3.964780328724233
unfed,4.278714901022682
unfit,4.3106746820424195
unify,4.015642755700921
union,4.003405203029238
unite,5.167526291892285
unity,4.566550022436759
unlit,4.838500688695571
unmet,4.785749686617301
unset,5.116421787502518
untie,5.103258665983975
until,4.790849828962561
unwed,4.2374760895119605
unzip,3.543866856956047
upper,4.073839780791069
upset,4.905000410930275
urban,4.734711914249041
urine,5.353589674430594
usage,4.878267512734385
usher,4.755303001445105
using,4.226147967151969
usual,4.064151310705321
usurp,3.7044226774043394
utile,5.278015991632348
utter,4.5370519682700925
vague,4.492782416931561
valet,5.152504038346796
valid,4.483480296594324
valor,4.8893843123183744
value,4.876720389307502
valve,4.16012759395824
vapid,4.156810588677778
vapor,4.610025606610916
vault,4.707099160437575
vaunt,4.621037776503921
vegan,4.502510903495473
venom,4.300339775608489
venue,4.117324194028374
verge,4.156016617390147
verse,4.547367102440578
verso,4.853905409520956
verve,3.5675466658123023
vicar,4.657660712358013
video,4.460157390728377
vigil,3.4085604921968575
vigor,4.346825411266899
villa,3.838830333250636
vinyl,4.12419623890496
viola,4.605252448191464
viper,4.614494646076013
viral,4.802924307650499
virus,4.3376269418703615
visit,3.794027776360808
visor,4.652705196436469
vista,4.5326666597986
vital,4.695652190410628
vivid,2.5278522856757677
vixen,3.9074550186405927
vocal,4.529568290306876
vodka,3.81752539449541
vogue,4.3279662727141615
voice,4.805341807588726
voila,4.649917292146642
vomit,4.309301960844089
voter,4.972920377683256
vouch,3.986239717292594
vowel,4.345838408466907
vying,3.7461891159268816
wacky,3.783838709564198
wafer,4.7167493474503805
wager,4.872882938279294
wagon,4.387898374211347
waist,5.012559639586333
waive,4.595581216602357
waltz,3.9919251427330757
warty,4.750189018892654
waste,5.173989986951047
watch,4.4041380948379825
water,5.258734703802276
waver,4.602657943978468
waxen,4.203520890337992
weary,4.975199481422974
weave,4.083902118501132
wedge,3.840270396806417
weedy,3.754307080070393
weigh,4.2947562816068015
weird,4.830789103824477
welch,4.40860017624552
welsh,4.6045750203692695
whack,3.83037230321002
whale,4.974500988793242
wharf,4.193083737744269
wheat,4.815340090325429
wheel,4.1910316684836335
whelp,4.259464500489805
where,4.323697717278625
which,3.3079333238386655
whiff,2.9107873188146676
while,4.790649125919074
whine,4.6929320297646795
whiny,4.0764004691700375
whirl,4.5064029098367975
whisk,3.860914573169017
white,4.774364168025368
whole,4.767288712178781
whoop,3.3619710442980675
whose,4.740475040154574
widen,4.597695560586226
wider,4.763114658767
widow,3.376256661526775
width,4.107829390398197
wield,4.638348203523269
wight,3.9776362505193243
willy,3.6308090071586214
wimpy,3.6503330987769123
wince,4.757735568433938
winch,4.097861968100199
windy,3.977356832138154
wiser,4.981850957738596
wispy,3.96239817713197
witch,4.17354580284343
witty,3.6561717738686563
woken,4.316436895018255
woman,4.366492877232125
women,4.518557512961574
woody,3.4258948221815615
wooer,4.356679480839237
wooly,3.75137536753667
woozy,2.8358559689412424
wordy,4.262810794644162
world,4.578056820351748
worry,3.8850783279298327
worse,5.17502145295774
worst,4.939587652033819
worth,4.5927623299352645
would,4.298310191841892
wound,4.200126994249596
woven,4.265606176977556
wrack,4.34839217334125
wrath,4.824615223013383
wreak,4.649224180653426
wreck,4.2940244904776925
wrest,5.106447148595742
wring,4.323411749570391
wrist,4.947396492665672
write,5.241178368087262
wrong,4.362660505040374
wrote,5.21982573013315
wrung,4.113463042392682
wryly,3.5495061237269194
yacht,4.520263212037804
yearn,5.35297530088768
yeast,5.388287086452309
yield,4.768894338961149
young,4.201714895735083
youth,4.447188062422378
zebra,4.304841277340064
zesty,4.151235253688886
zonal,4.431219641793323
